Provider,FraudRiskScore,WasteRiskScore,AbuseRiskScore,OverallFWAScore,FWARiskLevel,AnomalousClaims,MaximumClaimAnomalyScore,InvestigationPriorityScore,InvestigationPriority
PRV51990,0.32895723,0.4504912451982242,19.784558571427734,5.223241069082828,Low,8,0.06870973407905012,8.933239165039229,Low
PRV51991,0.085570775,0.0,8.413596692176727,2.146184560530401,Low,3,0.08551801706425088,7.085424544720664,Low
PRV51992,0.3284205,0.0,9.279290554288183,2.4840328835852827,Low,4,0.08768863014800354,7.40563098601422,Low
PRV51993,0.08548114,0.0,6.285406466232348,1.6140921850767256,Low,0,-0.0872654663208483,2.1057412920303467,Low
PRV51994,0.111456506,0.0,9.962902122228282,2.5464537835342034,Low,2,0.07046525391120118,6.944406364028153,Low
PRV51995,3.1451688,0.0,5.330357504147614,2.905173766677162,Low,3,0.07924887881982512,7.452474477723103,Low
PRV51996,0.47418004,0.0,8.76971853826732,2.4295196559386714,Low,4,0.09041850765813675,7.438990637287806,Low
PRV51998,0.1183777,0.0,6.718904451676677,1.7389149631431873,Low,1,0.09333967826577394,6.951560957463711,Low
PRV51999,0.062280104,0.0,7.025065397825865,1.7874064012385975,Low,2,0.03922262198423132,5.59456064696855,Low
PRV52001,2.9508393,0.0,17.131754634845155,5.758358299252365,Low,100,0.15271787007444093,13.978513641133295,Low
PRV52002,97.810776,4.361099481421473,10.412394045196951,52.59876126007257,Medium,31,0.22978427918018907,46.93347709986188,Medium
PRV52003,46.229153,0.40028602696807164,17.806756279418416,27.6663369163183,Low,80,0.1919026332185022,29.803771020112762,Low
PRV52004,0.2694328,0.0,9.438349764376516,2.494303847558706,Low,5,0.08992718022335977,7.498313128567833,Low
PRV52007,0.06793905,0.0,5.878558068852651,1.503609042460975,Low,1,0.028891010198778933,5.098383314403385,Low
PRV52008,0.08788681,0.0,7.7116177045819345,1.9718478312968508,Low,2,0.04787678386843108,5.950396388693992,Low
PRV52009,0.096170984,0.0,9.26538274105344,2.364431177367652,Low,3,0.09070739269000583,7.37415144192948,Low
PRV52010,0.40275916,0.0,4.6853449023359595,1.372715807869871,Low,0,-0.04384059600070406,3.074447707990454,Low
PRV52011,0.35804302,0.0,9.957446265739383,2.668383073936448,Low,2,0.028430240758032466,5.9284992695919,Low
PRV52012,0.120092146,0.0,30.836873979956568,7.769264568038449,Low,1,0.1042031095676419,11.457412140150318,Low
PRV52013,0.349287,0.0,8.557381597886597,2.3139889011110153,Low,6,0.13312111030964746,8.530557877765466,Low
PRV52014,0.9963499,0.0,10.0275071416127,3.005051720982475,Low,32,0.11794821141654255,9.31478004401213,Low
PRV52017,13.765545,1.380550122127082,9.812661418027762,9.681075330717423,Low,44,0.20820673272180912,16.674789190160332,Low
PRV52019,99.69087,0.0,14.463115941964405,53.46121508168251,Medium,609,0.2424065512809883,63.38465888672437,High
PRV52020,98.636566,4.775336884048701,10.981044658891634,53.257378466789774,Medium,121,0.24058166195237085,50.093492608775165,Medium
PRV52021,98.89314,0.0,14.023523772589291,52.95245229324498,Medium,215,0.21660233957339947,51.77531005710539,Medium
PRV52022,0.15288267,0.0,7.143018519267861,1.8621959625148337,Low,7,0.09169651039716886,7.155882819903195,Low
PRV52024,0.11500869,5.260587055169133,7.535406466232347,3.2565027250819396,Low,0,-0.03928673585945336,4.512403213064055,Low
PRV52025,0.13668513,0.0,7.765142093729416,2.0096280899225274,Low,13,0.1157124011811188,8.049341337899815,Low
PRV52026,0.14224774,0.0,8.407959974712597,2.173113861905154,Low,3,0.09390275832161943,7.323943358888436,Low
PRV52027,4.1217117,0.0,12.24458183208622,5.12200132350007,Low,53,0.2160500197093428,13.93053109430055,Low
PRV52028,0.3830227,14.128370948716404,6.883009542136316,5.44435647060308,Low,4,0.2080241665990452,12.630477511800397,Low
PRV52029,11.014832,0.9590755897061959,8.870018916485954,7.964689398032412,Low,21,0.21885160982135643,15.134750022654664,Low
PRV52030,99.56167,0.7426768352088949,18.69280833364823,54.63970549021233,Medium,214,0.2225600680976414,53.08562567665551,Medium
PRV52031,0.3556101,0.0,9.192581845446533,2.4759505125691756,Low,7,0.16615886022349424,9.536318732569642,Low
PRV52032,95.49971,1.5544779536532298,10.133159497125268,50.67176440419853,Medium,91,0.20646726556830153,46.584444941027556,Medium
PRV52037,0.23939358,0.0,8.828243392399859,2.3267576365897833,Low,15,0.11629617722872698,8.340317398425967,Low
PRV52038,14.719358,0.918268094499574,11.424545898061337,10.445382720247162,Low,37,0.20407521422049035,16.91364498738536,Low
PRV52039,1.2987435,0.0,8.12957288805927,2.681764965217027,Low,3,0.05448187097798107,6.647227914084206,Low
PRV52041,98.64539,1.0619484069197465,22.6506434667063,55.25084465419753,Medium,196,0.12664259910357145,50.51730026056449,Medium
PRV52042,0.38848105,0.0,8.269438447494887,2.2616001372385974,Low,5,0.13145807458085745,8.423470933149398,Low
PRV52044,51.804646,0.32979294035454854,17.91636910398625,30.463863280250237,Medium,45,0.1953816499122375,30.913587451868835,Low
PRV52045,97.354706,6.6432760691965225,11.625416903349484,53.24452614840994,Medium,57,0.23821801629737227,48.30445102397107,Medium
PRV52046,0.3162007,0.0,6.373183501463245,1.7513962270570573,Low,10,0.07556187502623513,6.7361554042447125,Low
PRV52047,31.416182,1.5808214836941707,19.80223059934396,21.053853802925058,Low,16,0.2082189550461776,23.88437647588281,Low
PRV52048,0.107723884,0.0,7.939927173400707,2.038843735492425,Low,14,0.08114861458484857,7.1911158461513915,Low
PRV52049,0.19193497,0.0,6.928464892331807,1.8280837095836917,Low,20,0.10590783919562596,7.853314146544266,Low
PRV52051,0.6389743,0.0,7.390674362289686,2.167155745056217,Low,11,0.09886848502978918,7.664632759433004,Low
PRV52052,1.9699283,0.674458247778303,8.957101914211602,3.3928541728064365,Low,8,0.18119876116054046,10.59902095975345,Low
PRV52054,0.36523324,0.0,7.387522333980301,2.0294972047509496,Low,27,0.1165753311590868,8.461696183342633,Low
PRV52055,3.9027605,0.0,12.494412530056202,5.074983385352185,Low,18,0.1157696844616477,10.330818973149718,Low
PRV52056,0.3427898,0.0,8.27947672614953,2.241264081024878,Low,6,0.06041782653233363,6.574927806294373,Low
PRV52057,20.656998,0.8576158874862201,10.007564271291027,13.044793880026344,Low,20,0.2413078701953595,19.252299625830403,Low
PRV52058,0.43086103,0.0,7.238934037011048,2.0251640222770924,Low,21,0.11889256909434931,8.358297470381652,Low
PRV52059,99.4883,3.989092143163605,23.385433184297845,56.5877795862599,Medium,123,0.21728443462139313,51.86811042525239,Medium
PRV52061,0.2980972,0.0,8.464794210722703,2.2652471493012354,Low,14,0.06623486594302941,6.958879219210825,Low
PRV52062,0.19173458,0.0,6.894595604870184,1.8195161923104186,Low,16,0.09592258426174438,7.478334847493774,Low
PRV52063,97.45613,2.756867484472519,10.445135340091943,52.02856619686377,Medium,135,0.2285756557400146,49.29462264809726,Medium
PRV52064,99.328926,0.541380305247972,14.203149540498202,53.350595504649434,Medium,265,0.2269398484311782,53.66712022303316,Medium
PRV52065,98.14875,0.0,14.157939750880319,52.61386009030797,Medium,132,0.22072319834994936,49.4180682383073,Medium
PRV52066,98.852554,1.7226639107512542,27.43603019545416,56.715950687195885,Medium,131,0.14137384979138157,50.18384587031734,Medium
PRV52068,0.084796116,0.0,7.561631136558805,1.9328058420177188,Low,5,0.09169867030664358,7.151675046945657,Low
PRV52069,0.063191675,0.0,7.25165003081447,1.8445083450284752,Low,10,0.09643688771317582,7.348229548310099,Low
PRV52071,54.82728,1.655631431779937,16.2532073757223,31.890848770479074,Medium,80,0.15311963664925055,31.744869932519126,Low
PRV52072,19.696608,0.0,14.91846626033985,13.577920359945802,Low,44,0.20479973877597302,19.313322311804928,Low
PRV52073,53.792034,0.5553074470074498,16.997564380356334,31.284235031425908,Medium,32,0.21460006414254207,31.642349525645862,Low
PRV52074,8.380834,1.5871661020708985,9.814544364259053,7.0408444294792165,Low,21,0.21097394990464802,14.281675051842036,Low
PRV52075,0.08344109,0.0,8.510621939869703,2.1693760317494424,Low,1,0.03915963716122928,5.833443637903716,Low
PRV52076,3.2975097,0.0,13.790259504968565,5.096319711370926,Low,69,0.210601055346455,14.19932904578591,Low
PRV52077,98.49605,3.015908650528156,17.580360955619643,54.39709138835336,Medium,175,0.23353974786519216,52.15646794341228,Medium
PRV52079,1.0067801,3.160976509109764,13.399301965462623,4.643459692419341,Low,9,0.17751678944749172,11.40482803559259,Low
PRV52081,2.107332,2.13216618254098,9.355364011215908,3.925548544037061,Low,3,0.12111701534830333,9.26362248921776,Low
PRV52082,0.08544034,0.0,3.771243879739408,0.9855311387638163,Low,0,-0.026659575916829548,3.253536745395383,Low
PRV52084,5.6042247,0.0,14.960343270153126,6.542198158465405,Low,11,0.16795582309770674,12.53715250820541,Low
PRV52085,10.506905,0.0,8.839818058736224,7.463406815709447,Low,68,0.15583283406672044,14.394594829080532,Low
PRV52087,0.6627035,0.0,10.346653937855937,2.9180152415135447,Low,8,0.11526929616099901,8.539375434378771,Low
PRV52088,0.30891353,0.0,5.608197256014194,1.5565060784631586,Low,2,0.18976532522723388,9.376935270583848,Low
PRV52089,93.16644,4.125019844295283,17.30205268312547,51.939989567402066,Medium,25,0.23018709268684945,46.32181623082059,Medium
PRV52090,0.2884786,0.0,8.44231997939694,2.254819301299125,Low,31,0.10348326579806721,8.383810697344005,Low
PRV52092,6.207892,0.6108813316756976,10.160389832541874,5.796763761589672,Low,23,0.17062277052879649,12.407366313400692,Low
PRV52094,57.10444,10.835778622435592,11.38452473238505,34.107295229574305,Medium,9,0.2330008001874545,33.483115130222835,Low
PRV52095,0.1420579,0.0,7.161635787751991,1.861437894768198,Low,5,0.14467063918126188,8.489507776137096,Low
PRV52097,0.05314228,0.0,8.837327492880299,2.235903012913335,Low,9,0.12950751815961248,8.461763690663954,Low
PRV52098,1.2461854,0.0,8.263027240885549,2.6888495211932195,Low,41,0.12869852527261194,9.616692185375324,Low
PRV52099,4.6915865,0.0,11.800936540741759,5.29602738240834,Low,6,0.15336852089059494,11.148438193030625,Low
PRV52100,99.61668,0.09833305324261057,26.09554933632166,56.35680876267427,Medium,167,0.20500861402478632,52.56602985116559,Medium
PRV52101,0.02844957,3.5290159093582583,7.01947355642779,2.6513471518265774,Low,2,0.15448080581224644,9.218919765277558,Low
PRV52102,0.09282115,0.0,5.182346673140993,1.3419972437943195,Low,1,0.011311845751771687,4.524705933150036,Low
PRV52104,30.227926,0.3912594893235131,16.420141890490257,19.316813472089674,Low,121,0.1402083233760295,23.705458308454723,Low
PRV52105,0.5860194,0.0,7.046513980496094,2.0546381935149842,Low,4,0.10794026234950171,7.635618681780029,Low
PRV52107,7.3942738,1.1699677824875683,8.786365026899787,6.186220081314124,Low,16,0.2300895147960461,14.050010450258275,Low
PRV52109,0.47102702,0.0,9.119165409520123,2.5153048606998856,Low,28,0.12503397151442075,9.050211534625682,Low
PRV52111,2.8281589,1.197618159817891,8.43386352708336,3.821949849444429,Low,17,0.20207950747579595,11.688044546052765,Low
PRV52112,11.800952,0.0,11.98106256256765,8.895741619493231,Low,27,0.20939882805968957,15.69991095683281,Low
PRV52113,2.5069118,1.605627336314561,16.533432197857824,5.788220760847174,Low,7,0.13399875091049906,11.01235875346355,Low
PRV52114,99.67193,4.2266847286573,18.920957358233203,55.622874724603484,Medium,178,0.21866489525263155,52.705353195613625,Medium
PRV52115,43.128754,8.667801974463748,15.896742000451185,27.70551282478342,Low,23,0.21789042063547304,28.981835906074075,Low
PRV52118,9.451755,6.916821452110776,9.446238810282365,8.816642350601947,Low,8,0.23190141825866672,15.724010233441783,Low
PRV52119,89.22235,0.0,14.499801346913548,48.236125873837764,Medium,19,0.1970311909979583,42.69940032205271,Medium
PRV52120,99.68226,3.5792468814355383,11.885019268774844,53.707195840531114,Medium,244,0.22254765009549948,53.23791271538977,Medium
PRV52121,3.6252513,1.1695588172130966,9.673027961917622,4.5232723413738665,Low,9,0.16987290047269743,11.120437863440799,Low
PRV52122,0.5979174,0.0,6.312997378418658,1.877208033579045,Low,5,0.059973141988133305,6.2815928324972665,Low
PRV52123,99.47237,0.9466585721124859,22.09696305206986,55.497088572549494,Medium,166,0.20096345244483504,51.831402596731344,Medium
PRV52124,96.78243,3.546426562178052,8.433532868579203,51.386206135765484,Medium,17,0.22326556361330918,45.538068504263116,Medium
PRV52126,16.48003,0.0,15.570873426684534,12.13273338657836,Low,42,0.17973728014967982,17.59139936205255,Low
PRV52127,23.510387,0.006759702533845559,11.23107383878031,14.564652095655688,Low,5,0.21547239519729744,19.236663089579544,Low
PRV52128,17.150173,0.0,18.406969821671087,13.1768290490457,Low,54,0.18963237335035021,18.9036513541522,Low
PRV52129,13.61014,3.4349205825397333,22.803675903872257,13.364719045003877,Low,18,0.1185267352411522,16.20586474656664,Low
PRV52130,28.246986,3.0658079700968677,9.384344098204375,17.23603121165539,Low,17,0.21996708979939017,21.546530731780805,Low
PRV52131,46.889534,0.0,16.095409186348167,27.468619294878057,Low,36,0.2204635400974514,29.232415796305137,Low
PRV52133,1.0233314,0.0,9.683715841021288,2.932594662121472,Low,35,0.1536527011344716,10.280003897229781,Low
PRV52135,88.56802,0.0,23.810860514209825,50.23672696937277,Medium,211,0.21267953194574518,49.66414779593742,Medium
PRV52136,25.709015,0.0,14.273591843131076,16.42290540707183,Low,44,0.20455471844267914,21.298392660323003,Low
PRV52138,0.10246202,0.0,6.6819060642575,1.721707527812689,Low,20,0.1137130181415682,7.983335413717452,Low
PRV52140,0.17078681,0.0,10.511209178444568,2.7131957010618906,Low,1,0.07973205787280857,7.277057161041314,Low
PRV52141,22.027912,0.8410581592056064,13.76820431589923,14.6662716887225,Low,77,0.14927128320937932,19.50630767230968,Low
PRV52142,10.024065,0.0,15.219807398925209,8.8169843585814,Low,28,0.18454079284043823,15.020381321256238,Low
PRV52143,0.2892337,0.0,7.81111275085035,2.0973950448836463,Low,3,0.059864112442851725,6.379176046126583,Low
PRV52144,0.68946445,0.6457343216759831,8.020330608079407,2.511248457380101,Low,22,0.19044917283718743,10.60008352289056,Low
PRV52145,0.35228193,0.0,7.528597337754109,2.0582902984697466,Low,19,0.14605563991882875,9.039428435641986,Low
PRV52146,24.248137,1.0131996107135217,18.527827796436426,17.00932511198036,Low,25,0.19588887438838132,20.97178654272835,Low
PRV52147,94.36011,2.4328714114804977,8.663974832339076,49.954265271892396,Medium,34,0.23527663222834228,45.30675866413696,Medium
PRV52148,8.408573,0.0,17.922254836261477,8.684850284382751,Low,42,0.2035948325674738,15.802915153686072,Low
PRV52149,19.552761,1.217568987370174,9.272997129653788,12.39902206819642,Low,29,0.2152785060151241,18.359937751384905,Low
PRV52150,26.014322,2.8409511317008893,10.815554398476715,16.421287522986297,Low,51,0.21738766769407603,21.82138463469351,Low
PRV52151,89.429794,0.0,15.740578565507493,48.65004179713859,Medium,51,0.23263044785682552,44.780851801382916,Medium
PRV52152,16.51666,0.3123723202058006,17.270331400329695,12.654006275287683,Low,47,0.18680785653587917,18.275757623551016,Low
PRV52154,2.5490081,0.0,7.96163695260678,3.2649133036653057,Low,69,0.1207610128218517,10.563663141309238,Low
PRV52155,4.9048586,3.5577047048305026,12.578272919379616,6.486423700638712,Low,15,0.18730774796758354,13.112485863597033,Low
PRV52156,11.147163,5.73070932191199,8.88971673330686,9.228688209361353,Low,23,0.23304470143940037,16.44507929264975,Low
PRV52157,22.20706,6.666702791527704,14.939682808892544,16.50512633021981,Low,57,0.22864317759731445,22.336023986591233,Low
PRV52159,5.4457273,1.2088301191426432,8.423054571554877,5.130834846838198,Low,36,0.21743545818874876,13.516635240664371,Low
PRV52160,0.48394582,0.3663576422883284,7.9950472422905,2.3323241295223545,Low,5,0.14735213319957963,8.889379472376024,Low
PRV52161,0.053561207,0.0,5.510621939869705,1.4044360884209433,Low,0,-0.04156270527368816,3.156329403720775,Low
PRV52162,0.2312305,0.21426930798749688,8.24900412288629,2.2314336063985616,Low,5,0.18258981605497315,9.741933311560313,Low
PRV52163,1.7186621,0.0,7.551777516756284,2.747275450565872,Low,9,0.15067066236448612,9.374168694737289,Low
PRV52165,85.13512,3.6859444418378122,12.493958160126743,46.61253393906536,Medium,16,0.17541199648717687,40.915956887440764,Medium
PRV52166,14.927281,0.1223271400222628,9.936763759443,9.978413414716169,Low,12,0.16202547842921766,14.813982224006377,Low
PRV52167,5.1044865,2.930032581781802,8.936264362175068,5.518817468716268,Low,14,0.1980953436475963,12.690935537424485,Low
PRV52168,0.10838825,0.0,6.725388849271016,1.735541338595916,Low,5,0.11373834790724402,7.590998121365306,Low
PRV52169,0.044726446,0.0,6.891776364595378,1.7453073142843158,Low,3,0.10062793577430262,7.200668865914501,Low
PRV52170,3.0508168,3.3208430102969024,7.7508514804215976,4.293332009863768,Low,4,0.23085237536844994,12.422827011933633,Low
PRV52171,0.07605314,8.737049124835583,13.069718142048496,5.489718387994824,Low,3,0.13685356414729832,10.770816591217526,Low
PRV52173,99.80149,0.954315462040442,30.236464062778385,57.698440273050416,Medium,119,0.19399384394324948,51.92800998422172,Medium
PRV52174,0.06306632,0.0,4.396243879739408,1.130594129250438,Low,0,-0.01625020133360261,3.627791657345702,Low
PRV52175,0.4059789,0.0,7.261243328044591,2.0183002761477673,Low,21,0.09783206341397155,7.801737533830041,Low
PRV52176,9.585773,1.5124759956486198,29.493128335513923,12.544287816799425,Low,21,0.20608791864036757,18.006078348652466,Low
PRV52177,0.20855066,0.7472010652083272,10.493689780907035,2.9144980424299867,Low,6,0.18355979899343655,10.27233622865879,Low
PRV52178,99.580574,0.530467150393309,29.04940362788241,57.1852547123912,Medium,132,0.19706821303549438,51.99831748078178,Medium
PRV52179,2.1119533,6.5341495075512634,20.78082785916613,7.88472097093655,Low,11,0.17798186560748008,13.739586540073367,Low
PRV52180,1.7904319,2.1322066048799018,9.56610916648708,3.8197948713962804,Low,7,0.22880783713820263,12.118323932150881,Low
PRV52181,94.10204,0.0,18.060225946333038,51.566078062511,Medium,10,0.18185147839670002,44.39106922155549,Medium
PRV52182,7.269837,1.339379211092464,19.30632171601133,8.796343683085151,Low,16,0.14777007448990465,13.720444641054197,Low
PRV52184,0.10004586,0.0,8.806650345971754,2.2516855163997835,Low,1,0.001348470896453735,4.900461464309125,Low
PRV52185,0.46793255,0.0,11.68532387979583,3.1552972459985713,Low,8,0.06769691888193763,7.4591441702911245,Low
PRV52186,0.2724739,0.0,7.259144391391523,1.951023048603,Low,3,0.01786668668393987,5.17644278731661,Low
PRV52187,0.08997027,0.0,8.7312834675407,2.2278060010397334,Low,2,0.06765704998302302,6.647781964833086,Low
PRV52188,44.767605,0.44917651154544835,15.136166026897879,26.28013804855126,Low,15,0.2095085441251806,27.549715211136533,Low
